year,county,sex,race,deaths
2018,Atoka,Female,White,0.0
2018,Atoka,Female,Black or African American,0.0
2018,Atoka,Female,American Indian or Alaska Native,0.0
2018,Atoka,Female,Asian,0.0
2018,Atoka,Female,Native Hawaiian or Other Pacific Islander,0.0
2018,Atoka,Female,Other,0.0
2018,Atoka,Female,Unknown,0.0
2018,Atoka,Female,More than one race,0.0
2018,Beaver,Female,White,0.0
2018,Beaver,Female,Black or African American,0.0
2018,Beaver,Female,American Indian or Alaska Native,0.0
2018,Beaver,Female,Asian,0.0
2018,Beaver,Female,Native Hawaiian or Other Pacific Islander,0.0
2018,Beaver,Female,Other,0.0
2018,Beaver,Female,Unknown,0.0
2018,Beaver,Female,More than one race,0.0
2018,Beckham,Female,White,5.0
2018,Beckham,Female,Black or African American,0.0
2018,Beckham,Female,American Indian or Alaska Native,0.0
2018,Beckham,Female,Asian,0.0
2018,Beckham,Female,Native Hawaiian or Other Pacific Islander,0.0
2018,Beckham,Female,Other,0.0
2018,Beckham,Female,Unknown,0.0
2018,Beckham,Female,More than one race,0.0
2018,Blaine,Female,White,0.0
2018,Blaine,Female,Black or African American,0.0
2018,Blaine,Female,American Indian or Alaska Native,0.0
2018,Blaine,Female,Asian,0.0
2018,Blaine,Female,Native Hawaiian or Other Pacific Islander,0.0
2018,Blaine,Female,Other,0.0
2018,Blaine,Female,Unknown,0.0
2018,Blaine,Female,More than one race,0.0
2018,Bryan,Female,White,11.0
2018,Bryan,Female,Black or African American,0.0
2018,Bryan,Female,American Indian or Alaska Native,0.0
2018,Bryan,Female,Asian,0.0
2018,Bryan,Female,Native Hawaiian or Other Pacific Islander,0.0
2018,Bryan,Female,Other,0.0
2018,Bryan,Female,Unknown,0.0
2018,Bryan,Female,More than one race,0.0
2018,Caddo,Female,White,6.0
2018,Caddo,Female,Black or African American,0.0
2018,Caddo,Female,American Indian or Alaska Native,0.0
2018,Caddo,Female,Asian,0.0
2018,Caddo,Female,Native Hawaiian or Other Pacific Islander,0.0
2018,Caddo,Female,Other,0.0
2018,Caddo,Female,Unknown,0.0
2018,Caddo,Female,More than one race,0.0
2018,Canadian,Female,White,31.0
2018,Canadian,Female,Black or African American,0.0
2018,Canadian,Female,American Indian or Alaska Native,5.0
2018,Canadian,Female,Asian,0.0
2018,Canadian,Female,Native Hawaiian or Other Pacific Islander,0.0
2018,Canadian,Female,Other,0.0
2018,Canadian,Female,Unknown,0.0
2018,Canadian,Female,More than one race,0.0
2018,Carter,Female,White,14.0
2018,Carter,Female,Black or African American,0.0
2018,Carter,Female,American Indian or Alaska Native,0.0
2018,Carter,Female,Asian,0.0
2018,Carter,Female,Native Hawaiian or Other Pacific Islander,0.0
2018,Carter,Female,Other,0.0
2018,Carter,Female,Unknown,0.0
2018,Carter,Female,More than one race,0.0
2018,Cherokee,Female,White,11.0
2018,Cherokee,Female,Black or African American,0.0
2018,Cherokee,Female,American Indian or Alaska Native,11.0
2018,Cherokee,Female,Asian,0.0
2018,Cherokee,Female,Native Hawaiian or Other Pacific Islander,0.0
2018,Cherokee,Female,Other,0.0
2018,Cherokee,Female,Unknown,0.0
2018,Cherokee,Female,More than one race,0.0
2018,Choctaw,Female,White,0.0
2018,Choctaw,Female,Black or African American,0.0
2018,Choctaw,Female,American Indian or Alaska Native,0.0
2018,Choctaw,Female,Asian,0.0
2018,Choctaw,Female,Native Hawaiian or Other Pacific Islander,0.0
2018,Choctaw,Female,Other,0.0
2018,Choctaw,Female,Unknown,0.0
2018,Choctaw,Female,More than one race,0.0
2018,Cimarron,Female,White,0.0
2018,Cimarron,Female,Black or African American,0.0
2018,Cimarron,Female,American Indian or Alaska Native,0.0
2018,Cimarron,Female,Asian,0.0
2018,Cimarron,Female,Native Hawaiian or Other Pacific Islander,0.0
2018,Cimarron,Female,Other,0.0
2018,Cimarron,Female,Unknown,0.0
2018,Cimarron,Female,More than one race,0.0
2018,Cleveland,Female,White,59.0
2018,Cleveland,Female,Black or African American,0.0
2018,Cleveland,Female,American Indian or Alaska Native,0.0
2018,Cleveland,Female,Asian,0.0
2018,Cleveland,Female,Native Hawaiian or Other Pacific Islander,0.0
2018,Cleveland,Female,Other,0.0
2018,Cleveland,Female,Unknown,0.0
2018,Cleveland,Female,More than one race,6.0
2018,Coal,Female,White,0.0
2018,Coal,Female,Black or African American,0.0
2018,Coal,Female,American Indian or Alaska Native,0.0
2018,Coal,Female,Asian,0.0
2018,Coal,Female,Native Hawaiian or Other Pacific Islander,0.0
2018,Coal,Female,Other,0.0
2018,Coal,Female,Unknown,0.0
2018,Coal,Female,More than one race,0.0
2018,Comanche,Female,White,23.0
2018,Comanche,Female,Black or African American,5.0
2018,Comanche,Female,American Indian or Alaska Native,0.0
2018,Comanche,Female,Asian,0.0
2018,Comanche,Female,Native Hawaiian or Other Pacific Islander,0.0
2018,Comanche,Female,Other,0.0
2018,Comanche,Female,Unknown,0.0
2018,Comanche,Female,More than one race,0.0
2018,Cotton,Female,White,0.0
2018,Cotton,Female,Black or African American,0.0
2018,Cotton,Female,American Indian or Alaska Native,0.0
2018,Cotton,Female,Asian,0.0
2018,Cotton,Female,Native Hawaiian or Other Pacific Islander,0.0
2018,Cotton,Female,Other,0.0
2018,Cotton,Female,Unknown,0.0
2018,Cotton,Female,More than one race,0.0
2018,Craig,Female,White,0.0
2018,Craig,Female,Black or African American,0.0
2018,Craig,Female,American Indian or Alaska Native,0.0
2018,Craig,Female,Asian,0.0
2018,Craig,Female,Native Hawaiian or Other Pacific Islander,0.0
2018,Craig,Female,Other,0.0
2018,Craig,Female,Unknown,0.0
2018,Craig,Female,More than one race,0.0
2018,Creek,Female,White,20.0
2018,Creek,Female,Black or African American,0.0
2018,Creek,Female,American Indian or Alaska Native,5.0
2018,Creek,Female,Asian,0.0
2018,Creek,Female,Native Hawaiian or Other Pacific Islander,0.0
2018,Creek,Female,Other,0.0
2018,Creek,Female,Unknown,0.0
2018,Creek,Female,More than one race,0.0
2018,Custer,Female,White,7.0
2018,Custer,Female,Black or African American,0.0
2018,Custer,Female,American Indian or Alaska Native,0.0
2018,Custer,Female,Asian,0.0
2018,Custer,Female,Native Hawaiian or Other Pacific Islander,0.0
2018,Custer,Female,Other,0.0
2018,Custer,Female,Unknown,0.0
2018,Custer,Female,More than one race,0.0
2018,Delaware,Female,White,8.0
2018,Delaware,Female,Black or African American,0.0
2018,Delaware,Female,American Indian or Alaska Native,0.0
2018,Delaware,Female,Asian,0.0
2018,Delaware,Female,Native Hawaiian or Other Pacific Islander,0.0
2018,Delaware,Female,Other,0.0
2018,Delaware,Female,Unknown,0.0
2018,Delaware,Female,More than one race,0.0
2018,Dewey,Female,White,0.0
2018,Dewey,Female,Black or African American,0.0
2018,Dewey,Female,American Indian or Alaska Native,0.0
2018,Dewey,Female,Asian,0.0
2018,Dewey,Female,Native Hawaiian or Other Pacific Islander,0.0
2018,Dewey,Female,Other,0.0
2018,Dewey,Female,Unknown,0.0
2018,Dewey,Female,More than one race,0.0
2018,Ellis,Female,White,0.0
2018,Ellis,Female,Black or African American,0.0
2018,Ellis,Female,American Indian or Alaska Native,0.0
2018,Ellis,Female,Asian,0.0
2018,Ellis,Female,Native Hawaiian or Other Pacific Islander,0.0
2018,Ellis,Female,Other,0.0
2018,Ellis,Female,Unknown,0.0
2018,Ellis,Female,More than one race,0.0
2018,Garfield,Female,White,15.0
2018,Garfield,Female,Black or African American,0.0
2018,Garfield,Female,American Indian or Alaska Native,0.0
2018,Garfield,Female,Asian,0.0
2018,Garfield,Female,Native Hawaiian or Other Pacific Islander,0.0
2018,Garfield,Female,Other,0.0
2018,Garfield,Female,Unknown,0.0
2018,Garfield,Female,More than one race,0.0
2018,Garvin,Female,White,13.0
2018,Garvin,Female,Black or African American,0.0
2018,Garvin,Female,American Indian or Alaska Native,0.0
2018,Garvin,Female,Asian,0.0
2018,Garvin,Female,Native Hawaiian or Other Pacific Islander,0.0
2018,Garvin,Female,Other,0.0
2018,Garvin,Female,Unknown,0.0
2018,Garvin,Female,More than one race,0.0
2018,Grady,Female,White,12.0
2018,Grady,Female,Black or African American,0.0
2018,Grady,Female,American Indian or Alaska Native,0.0
2018,Grady,Female,Asian,0.0
2018,Grady,Female,Native Hawaiian or Other Pacific Islander,0.0
2018,Grady,Female,Other,0.0
2018,Grady,Female,Unknown,0.0
2018,Grady,Female,More than one race,0.0
2018,Grant,Female,White,0.0
2018,Grant,Female,Black or African American,0.0
2018,Grant,Female,American Indian or Alaska Native,0.0
2018,Grant,Female,Asian,0.0
2018,Grant,Female,Native Hawaiian or Other Pacific Islander,0.0
2018,Grant,Female,Other,0.0
2018,Grant,Female,Unknown,0.0
2018,Grant,Female,More than one race,0.0
2018,Greer,Female,White,0.0
2018,Greer,Female,Black or African American,0.0
2018,Greer,Female,American Indian or Alaska Native,0.0
2018,Greer,Female,Asian,0.0
2018,Greer,Female,Native Hawaiian or Other Pacific Islander,0.0
2018,Greer,Female,Other,0.0
2018,Greer,Female,Unknown,0.0
2018,Greer,Female,More than one race,0.0
2018,Harmon,Female,White,0.0
2018,Harmon,Female,Black or African American,0.0
2018,Harmon,Female,American Indian or Alaska Native,0.0
2018,Harmon,Female,Asian,0.0
2018,Harmon,Female,Native Hawaiian or Other Pacific Islander,0.0
2018,Harmon,Female,Other,0.0
2018,Harmon,Female,Unknown,0.0
2018,Harmon,Female,More than one race,0.0
2018,Harper,Female,White,0.0
2018,Harper,Female,Black or African American,0.0
2018,Harper,Female,American Indian or Alaska Native,0.0
2018,Harper,Female,Asian,0.0
2018,Harper,Female,Native Hawaiian or Other Pacific Islander,0.0
2018,Harper,Female,Other,0.0
2018,Harper,Female,Unknown,0.0
2018,Harper,Female,More than one race,0.0
2018,Haskell,Female,White,5.0
2018,Haskell,Female,Black or African American,0.0
2018,Haskell,Female,American Indian or Alaska Native,0.0
2018,Haskell,Female,Asian,0.0
2018,Haskell,Female,Native Hawaiian or Other Pacific Islander,0.0
2018,Haskell,Female,Other,0.0
2018,Haskell,Female,Unknown,0.0
2018,Haskell,Female,More than one race,0.0
2018,Hughes,Female,White,0.0
2018,Hughes,Female,Black or African American,0.0
2018,Hughes,Female,American Indian or Alaska Native,0.0
2018,Hughes,Female,Asian,0.0
2018,Hughes,Female,Native Hawaiian or Other Pacific Islander,0.0
2018,Hughes,Female,Other,0.0
2018,Hughes,Female,Unknown,0.0
2018,Hughes,Female,More than one race,0.0
2018,Jackson,Female,White,5.0
2018,Jackson,Female,Black or African American,0.0
2018,Jackson,Female,American Indian or Alaska Native,0.0
2018,Jackson,Female,Asian,0.0
2018,Jackson,Female,Native Hawaiian or Other Pacific Islander,0.0
2018,Jackson,Female,Other,0.0
2018,Jackson,Female,Unknown,0.0
2018,Jackson,Female,More than one race,0.0
2018,Jefferson,Female,White,0.0
2018,Jefferson,Female,Black or African American,0.0
2018,Jefferson,Female,American Indian or Alaska Native,0.0
2018,Jefferson,Female,Asian,0.0
2018,Jefferson,Female,Native Hawaiian or Other Pacific Islander,0.0
2018,Jefferson,Female,Other,0.0
2018,Jefferson,Female,Unknown,0.0
2018,Jefferson,Female,More than one race,0.0
2018,Johnston,Female,White,5.0
2018,Johnston,Female,Black or African American,0.0
2018,Johnston,Female,American Indian or Alaska Native,0.0
2018,Johnston,Female,Asian,0.0
2018,Johnston,Female,Native Hawaiian or Other Pacific Islander,0.0
2018,Johnston,Female,Other,0.0
2018,Johnston,Female,Unknown,0.0
2018,Johnston,Female,More than one race,0.0
2018,Kay,Female,White,12.0
2018,Kay,Female,Black or African American,0.0
2018,Kay,Female,American Indian or Alaska Native,0.0
2018,Kay,Female,Asian,0.0
2018,Kay,Female,Native Hawaiian or Other Pacific Islander,0.0
2018,Kay,Female,Other,0.0
2018,Kay,Female,Unknown,0.0
2018,Kay,Female,More than one race,0.0
2018,Kingfisher,Female,White,0.0
2018,Kingfisher,Female,Black or African American,0.0
2018,Kingfisher,Female,American Indian or Alaska Native,0.0
2018,Kingfisher,Female,Asian,0.0
2018,Kingfisher,Female,Native Hawaiian or Other Pacific Islander,0.0
2018,Kingfisher,Female,Other,0.0
2018,Kingfisher,Female,Unknown,0.0
2018,Kingfisher,Female,More than one race,0.0
2018,Kiowa,Female,White,0.0
2018,Kiowa,Female,Black or African American,0.0
2018,Kiowa,Female,American Indian or Alaska Native,0.0
2018,Kiowa,Female,Asian,0.0
2018,Kiowa,Female,Native Hawaiian or Other Pacific Islander,0.0
2018,Kiowa,Female,Other,0.0
2018,Kiowa,Female,Unknown,0.0
2018,Kiowa,Female,More than one race,0.0
2018,Latimer,Female,White,0.0
2018,Latimer,Female,Black or African American,0.0
2018,Latimer,Female,American Indian or Alaska Native,0.0
2018,Latimer,Female,Asian,0.0
2018,Latimer,Female,Native Hawaiian or Other Pacific Islander,0.0
2018,Latimer,Female,Other,0.0
2018,Latimer,Female,Unknown,0.0
2018,Latimer,Female,More than one race,0.0
2018,Le Flore,Female,White,24.0
2018,Le Flore,Female,Black or African American,0.0
2018,Le Flore,Female,American Indian or Alaska Native,0.0
2018,Le Flore,Female,Asian,0.0
2018,Le Flore,Female,Native Hawaiian or Other Pacific Islander,0.0
2018,Le Flore,Female,Other,0.0
2018,Le Flore,Female,Unknown,0.0
2018,Le Flore,Female,More than one race,0.0
2018,Lincoln,Female,White,10.0
2018,Lincoln,Female,Black or African American,0.0
2018,Lincoln,Female,American Indian or Alaska Native,0.0
2018,Lincoln,Female,Asian,0.0
2018,Lincoln,Female,Native Hawaiian or Other Pacific Islander,0.0
2018,Lincoln,Female,Other,0.0
2018,Lincoln,Female,Unknown,0.0
2018,Lincoln,Female,More than one race,0.0
2018,Logan,Female,White,7.0
2018,Logan,Female,Black or African American,0.0
2018,Logan,Female,American Indian or Alaska Native,0.0
2018,Logan,Female,Asian,0.0
2018,Logan,Female,Native Hawaiian or Other Pacific Islander,0.0
2018,Logan,Female,Other,0.0
2018,Logan,Female,Unknown,0.0
2018,Logan,Female,More than one race,0.0
2018,Love,Female,White,0.0
2018,Love,Female,Black or African American,0.0
2018,Love,Female,American Indian or Alaska Native,0.0
2018,Love,Female,Asian,0.0
2018,Love,Female,Native Hawaiian or Other Pacific Islander,0.0
2018,Love,Female,Other,0.0
2018,Love,Female,Unknown,0.0
2018,Love,Female,More than one race,0.0
2018,McClain,Female,White,10.0
2018,McClain,Female,Black or African American,0.0
2018,McClain,Female,American Indian or Alaska Native,0.0
2018,McClain,Female,Asian,0.0
2018,McClain,Female,Native Hawaiian or Other Pacific Islander,0.0
2018,McClain,Female,Other,0.0
2018,McClain,Female,Unknown,0.0
2018,McClain,Female,More than one race,0.0
2018,McCurtain,Female,White,8.0
2018,McCurtain,Female,Black or African American,0.0
2018,McCurtain,Female,American Indian or Alaska Native,0.0
2018,McCurtain,Female,Asian,0.0
2018,McCurtain,Female,Native Hawaiian or Other Pacific Islander,0.0
2018,McCurtain,Female,Other,0.0
2018,McCurtain,Female,Unknown,0.0
2018,McCurtain,Female,More than one race,0.0
2018,McIntosh,Female,White,0.0
2018,McIntosh,Female,Black or African American,0.0
2018,McIntosh,Female,American Indian or Alaska Native,0.0
2018,McIntosh,Female,Asian,0.0
2018,McIntosh,Female,Native Hawaiian or Other Pacific Islander,0.0
2018,McIntosh,Female,Other,0.0
2018,McIntosh,Female,Unknown,0.0
2018,McIntosh,Female,More than one race,0.0
2018,Major,Female,White,0.0
2018,Major,Female,Black or African American,0.0
2018,Major,Female,American Indian or Alaska Native,0.0
2018,Major,Female,Asian,0.0
2018,Major,Female,Native Hawaiian or Other Pacific Islander,0.0
2018,Major,Female,Other,0.0
2018,Major,Female,Unknown,0.0
2018,Major,Female,More than one race,0.0
2018,Marshall,Female,White,0.0
2018,Marshall,Female,Black or African American,0.0
2018,Marshall,Female,American Indian or Alaska Native,0.0
2018,Marshall,Female,Asian,0.0
2018,Marshall,Female,Native Hawaiian or Other Pacific Islander,0.0
2018,Marshall,Female,Other,0.0
2018,Marshall,Female,Unknown,0.0
2018,Marshall,Female,More than one race,0.0
2018,Mayes,Female,White,9.0
2018,Mayes,Female,Black or African American,0.0
2018,Mayes,Female,American Indian or Alaska Native,0.0
2018,Mayes,Female,Asian,0.0
2018,Mayes,Female,Native Hawaiian or Other Pacific Islander,0.0
2018,Mayes,Female,Other,0.0
2018,Mayes,Female,Unknown,0.0
2018,Mayes,Female,More than one race,0.0
2018,Murray,Female,White,0.0
2018,Murray,Female,Black or African American,0.0
2018,Murray,Female,American Indian or Alaska Native,0.0
2018,Murray,Female,Asian,0.0
2018,Murray,Female,Native Hawaiian or Other Pacific Islander,0.0
2018,Murray,Female,Other,0.0
2018,Murray,Female,Unknown,0.0
2018,Murray,Female,More than one race,0.0
2018,Muskogee,Female,White,22.0
2018,Muskogee,Female,Black or African American,0.0
2018,Muskogee,Female,American Indian or Alaska Native,8.0
2018,Muskogee,Female,Asian,0.0
2018,Muskogee,Female,Native Hawaiian or Other Pacific Islander,0.0
2018,Muskogee,Female,Other,0.0
2018,Muskogee,Female,Unknown,0.0
2018,Muskogee,Female,More than one race,0.0
2018,Noble,Female,White,0.0
2018,Noble,Female,Black or African American,0.0
2018,Noble,Female,American Indian or Alaska Native,0.0
2018,Noble,Female,Asian,0.0
2018,Noble,Female,Native Hawaiian or Other Pacific Islander,0.0
2018,Noble,Female,Other,0.0
2018,Noble,Female,Unknown,0.0
2018,Noble,Female,More than one race,0.0
2018,Nowata,Female,White,0.0
2018,Nowata,Female,Black or African American,0.0
2018,Nowata,Female,American Indian or Alaska Native,0.0
2018,Nowata,Female,Asian,0.0
2018,Nowata,Female,Native Hawaiian or Other Pacific Islander,0.0
2018,Nowata,Female,Other,0.0
2018,Nowata,Female,Unknown,0.0
2018,Nowata,Female,More than one race,0.0
2018,Okfuskee,Female,White,5.0
2018,Okfuskee,Female,Black or African American,0.0
2018,Okfuskee,Female,American Indian or Alaska Native,6.0
2018,Okfuskee,Female,Asian,0.0
2018,Okfuskee,Female,Native Hawaiian or Other Pacific Islander,0.0
2018,Okfuskee,Female,Other,0.0
2018,Okfuskee,Female,Unknown,0.0
2018,Okfuskee,Female,More than one race,0.0
2018,Oklahoma,Female,White,127.0
2018,Oklahoma,Female,Black or African American,57.0
2018,Oklahoma,Female,American Indian or Alaska Native,12.0
2018,Oklahoma,Female,Asian,5.0
2018,Oklahoma,Female,Native Hawaiian or Other Pacific Islander,0.0
2018,Oklahoma,Female,Other,15.0
2018,Oklahoma,Female,Unknown,0.0
2018,Oklahoma,Female,More than one race,9.0
2018,Okmulgee,Female,White,11.0
2018,Okmulgee,Female,Black or African American,0.0
2018,Okmulgee,Female,American Indian or Alaska Native,0.0
2018,Okmulgee,Female,Asian,0.0
2018,Okmulgee,Female,Native Hawaiian or Other Pacific Islander,0.0
2018,Okmulgee,Female,Other,0.0
2018,Okmulgee,Female,Unknown,0.0
2018,Okmulgee,Female,More than one race,0.0
2018,Osage,Female,White,10.0
2018,Osage,Female,Black or African American,0.0
2018,Osage,Female,American Indian or Alaska Native,0.0
2018,Osage,Female,Asian,0.0
2018,Osage,Female,Native Hawaiian or Other Pacific Islander,0.0
2018,Osage,Female,Other,0.0
2018,Osage,Female,Unknown,0.0
2018,Osage,Female,More than one race,0.0
2018,Ottawa,Female,White,0.0
2018,Ottawa,Female,Black or African American,0.0
2018,Ottawa,Female,American Indian or Alaska Native,5.0
2018,Ottawa,Female,Asian,0.0
2018,Ottawa,Female,Native Hawaiian or Other Pacific Islander,0.0
